date,active_cases,deaths,recoveries,wikidataId,cases
2020-09-19,17473.0,11084.0,97063.0,Q736,114536.0
2020-09-20,12477.0,11090.0,102852.0,Q736,115329.0
2020-09-21,12764.0,11095.0,102852.0,Q736,115616.0
2020-09-22,13665.0,11126.0,102852.0,Q736,116517.0
2020-09-23,16139.0,11171.0,102582.0,Q736,118721.0
2020-09-24,17351.0,11213.0,102582.0,Q736,119933.0
2020-09-25,18387.0,11236.0,102852.0,Q736,121239.0
2020-09-26,19856.0,11273.0,102852.0,Q736,122708.0
2020-09-27,11172.0,11279.0,112296.0,Q736,123468.0
2020-03-18,1.0,,,Q792,
2020-03-19,1.0,,,Q792,
2020-03-20,3.0,,,Q792,
2020-03-23,5.0,,,Q792,
2020-03-24,9.0,,,Q792,
2020-03-25,13.0,,,Q792,
2020-03-26,13.0,,,Q792,
2020-03-27,19.0,,,Q792,
2020-03-28,24.0,,,Q792,
2020-03-29,30.0,,,Q792,
2020-03-30,32.0,,,Q792,
2020-03-31,31.0,1.0,,Q792,
2020-04-01,39.0,2.0,,Q792,
2020-04-02,44.0,2.0,,Q792,
2020-04-03,53.0,3.0,,Q792,
2020-04-04,57.0,3.0,2.0,Q792,59.0
2020-04-05,64.0,3.0,2.0,Q792,66.0
2020-04-06,69.0,4.0,5.0,Q792,74.0
2020-04-07,79.0,5.0,9.0,Q792,88.0
2020-04-08,88.0,5.0,10.0,Q792,98.0
2020-04-09,96.0,6.0,15.0,Q792,111.0
2020-04-10,93.0,6.0,19.0,Q792,112.0
2020-04-11,98.0,6.0,21.0,Q792,119.0
2020-04-12,109.0,6.0,22.0,Q792,131.0
2020-04-13,118.0,6.0,25.0,Q792,143.0
2020-04-14,123.0,6.0,30.0,Q792,153.0
2020-04-15,125.0,6.0,33.0,Q792,158.0
2020-04-16,132.0,7.0,38.0,Q792,170.0
2020-04-17,140.0,7.0,43.0,Q792,183.0
2020-04-18,150.0,7.0,44.0,Q792,194.0
2020-04-19,165.0,7.0,46.0,Q792,211.0
2020-04-20,170.0,7.0,48.0,Q792,218.0
2020-04-21,167.0,7.0,63.0,Q792,230.0
2020-04-22,175.0,8.0,67.0,Q792,242.0
2020-04-23,181.0,8.0,72.0,Q792,253.0
2020-04-24,191.0,8.0,75.0,Q792,266.0
2020-04-25,207.0,8.0,83.0,Q792,290.0
2020-04-26,226.0,8.0,89.0,Q792,315.0
2020-04-27,240.0,8.0,97.0,Q792,337.0
2020-04-28,262.0,9.0,106.0,Q792,368.0
2020-04-29,268.0,9.0,118.0,Q792,386.0
2020-04-30,290.0,10.0,124.0,Q792,414.0
2020-05-01,298.0,10.0,138.0,Q792,436.0
2020-05-02,325.0,11.0,154.0,Q792,479.0
2020-05-03,363.0,12.0,180.0,Q792,543.0
2020-05-04,373.0,13.0,201.0,Q792,574.0
2020-05-05,400.0,14.0,219.0,Q792,619.0
2020-05-06,435.0,15.0,245.0,Q792,680.0
2020-05-07,470.0,15.0,257.0,Q792,727.0
2020-05-08,492.0,16.0,276.0,Q792,768.0
2020-05-09,579.0,17.0,293.0,Q792,872.0
2020-05-10,616.0,17.0,325.0,Q792,941.0
2020-05-11,631.0,18.0,349.0,Q792,980.0
2020-05-12,643.0,20.0,374.0,Q792,1017.0
2020-05-13,687.0,20.0,405.0,Q792,1092.0
2020-05-14,771.0,23.0,416.0,Q792,1187.0
2020-05-15,799.0,25.0,441.0,Q792,1240.0
2020-05-16,849.0,27.0,462.0,Q792,1311.0
2020-05-17,909.0,30.0,474.0,Q792,1383.0
2020-05-18,966.0,30.0,502.0,Q792,1468.0
2020-05-19,1009.0,31.0,531.0,Q792,1540.0
2020-05-20,1068.0,32.0,540.0,Q792,1608.0
2020-05-21,1130.0,33.0,562.0,Q792,1692.0
2020-05-22,1216.0,33.0,570.0,Q792,1786.0
2020-05-23,1286.0,35.0,594.0,Q792,1880.0
2020-05-24,1250.0,35.0,698.0,Q792,1948.0
2020-05-25,1219.0,36.0,787.0,Q792,2006.0
2020-05-26,1199.0,37.0,873.0,Q792,2072.0
2020-05-27,1153.0,39.0,1002.0,Q792,2155.0
2020-05-28,1221.0,42.0,1015.0,Q792,2236.0
2020-05-29,1325.0,44.0,1026.0,Q792,2351.0
2020-05-30,1431.0,46.0,1040.0,Q792,2471.0
2020-05-31,1473.0,46.0,1063.0,Q792,2536.0
2020-06-01,1491.0,46.0,1116.0,Q792,2607.0
2020-06-02,1477.0,49.0,1179.0,Q792,2656.0
2020-06-03,1522.0,51.0,1208.0,Q792,2730.0
2020-06-04,1547.0,53.0,1249.0,Q792,2796.0
2020-06-05,1600.0,53.0,1281.0,Q792,2881.0
2020-06-06,1657.0,53.0,1305.0,Q792,2962.0
2020-06-07,1688.0,55.0,1361.0,Q792,3049.0
2020-06-08,1720.0,58.0,1413.0,Q792,3133.0
2020-06-09,1776.0,60.0,1438.0,Q792,3214.0
2020-06-10,1812.0,64.0,1497.0,Q792,3309.0
2020-06-11,1826.0,68.0,1587.0,Q792,3413.0
2020-06-12,1793.0,72.0,1738.0,Q792,3531.0
2020-06-13,1811.0,72.0,1837.0,Q792,3648.0
2020-06-14,1840.0,74.0,1912.0,Q792,3752.0
2020-06-15,1824.0,76.0,2041.0,Q792,3865.0
2020-06-16,1851.0,78.0,2137.0,Q792,3988.0
2020-06-17,1883.0,82.0,2235.0,Q792,4118.0
2020-06-18,1933.0,86.0,2310.0,Q792,4243.0
2020-06-19,1933.0,93.0,2449.0,Q792,4382.0
2020-06-20,1993.0,98.0,2535.0,Q792,4528.0
2020-06-21,2046.0,107.0,2655.0,Q792,4701.0
2020-06-22,2046.0,113.0,2814.0,Q792,4860.0
2020-06-23,2107.0,119.0,2924.0,Q792,5031.0
2020-06-24,2094.0,126.0,3116.0,Q792,5210.0
2020-06-25,2093.0,133.0,3291.0,Q792,5384.0
2020-06-26,2137.0,143.0,3447.0,Q792,5584.0
2020-06-27,2225.0,152.0,3557.0,Q792,5782.0
2020-06-28,2361.0,164.0,3648.0,Q792,6009.0
2020-06-29,2494.0,174.0,3770.0,Q792,6264.0
2020-06-30,2590.0,182.0,3964.0,Q792,6554.0
2020-07-01,2694.0,191.0,4115.0,Q792,6809.0
2020-07-02,2797.0,202.0,4268.0,Q792,7065.0
2020-07-03,2863.0,210.0,4434.0,Q792,7297.0
2020-07-04,2987.0,217.0,4573.0,Q792,7560.0
2020-07-05,3074.0,223.0,4730.0,Q792,7804.0
2020-07-06,3149.0,229.0,4929.0,Q792,8078.0
2020-07-07,3198.0,235.0,5133.0,Q792,8331.0
2020-07-08,3312.0,243.0,5289.0,Q792,8601.0
2020-07-09,3465.0,249.0,5428.0,Q792,8893.0
2020-07-10,3621.0,254.0,5516.0,Q792,9137.0
2020-07-11,3780.0,260.0,5634.0,Q792,9414.0
2020-07-12,3979.0,267.0,5732.0,Q792,9711.0
2020-07-13,4106.0,278.0,5919.0,Q792,10025.0
2020-07-14,4239.0,286.0,6120.0,Q792,10359.0
2020-07-15,4402.0,298.0,6257.0,Q792,10659.0
2020-07-16,4476.0,309.0,6422.0,Q792,10898.0
2020-07-17,4624.0,324.0,6560.0,Q792,11184.0
2020-07-18,4806.0,335.0,6705.0,Q792,11511.0
2020-07-19,5032.0,344.0,6831.0,Q792,11863.0
2020-07-20,5265.0,352.0,6965.0,Q792,12230.0
2020-07-21,5493.0,363.0,7119.0,Q792,12612.0
2020-07-22,5729.0,372.0,7276.0,Q792,13005.0
2020-07-23,5998.0,379.0,7415.0,Q792,13413.0
2020-07-24,6282.0,390.0,7549.0,Q792,13831.0
2020-07-25,6582.0,400.0,7648.0,Q792,14230.0
2020-07-26,6849.0,408.0,7778.0,Q792,14627.0
2020-07-27,7126.0,417.0,7903.0,Q792,15029.0
2020-07-28,7340.0,430.0,8071.0,Q792,15411.0
2020-07-29,7585.0,439.0,8206.0,Q792,15791.0
2020-07-30,7822.0,448.0,8362.0,Q792,16184.0
2020-07-31,8096.0,459.0,8495.0,Q792,16591.0
2020-08-01,8347.0,467.0,8634.0,Q792,16981.0
2020-08-02,8557.0,477.0,8809.0,Q792,17366.0
2020-08-03,8931.0,486.0,8845.0,Q792,17776.0
2020-08-04,9092.0,498.0,9111.0,Q792,18203.0
2020-08-05,9377.0,513.0,9236.0,Q792,18613.0
2020-08-06,9645.0,520.0,9379.0,Q792,19024.0
2020-08-07,9927.0,536.0,9515.0,Q792,19442.0
2020-08-08,10248.0,549.0,9626.0,Q792,19874.0
2020-08-09,10657.0,563.0,9652.0,Q792,20309.0
2020-08-10,10824.0,570.0,9875.0,Q792,20699.0
2020-08-11,11011.0,577.0,10056.0,Q792,21067.0
2020-08-12,11155.0,584.0,10254.0,Q792,21409.0
2020-08-13,11264.0,595.0,10455.0,Q792,21719.0
2020-08-14,11398.0,603.0,10618.0,Q792,22016.0
2020-08-15,11493.0,612.0,10807.0,Q792,22300.0
2020-08-16,11598.0,618.0,10977.0,Q792,22575.0
2020-08-17,11658.0,625.0,11179.0,Q792,22837.0
2020-08-18,11696.0,633.0,11388.0,Q792,23084.0
2020-08-19,11896.0,640.0,11428.0,Q792,23324.0
2020-08-20,11773.0,646.0,11781.0,Q792,23554.0
2020-08-21,11745.0,654.0,12021.0,Q792,23766.0
2020-08-22,11715.0,661.0,12246.0,Q792,23961.0
2020-08-23,11650.0,669.0,12492.0,Q792,24142.0
2020-08-24,11591.0,678.0,12717.0,Q792,24308.0
2020-08-25,11407.0,687.0,13046.0,Q792,24453.0
2020-08-26,11299.0,694.0,13291.0,Q792,24590.0
2020-08-27,11143.0,702.0,13570.0,Q792,24713.0
2020-08-28,11030.0,708.0,13799.0,Q792,24829.0
2020-08-29,10909.0,713.0,14013.0,Q792,24922.0
2020-08-30,10720.0,717.0,14292.0,Q792,25012.0
2020-08-31,10526.0,724.0,14570.0,Q792,25096.0
2020-09-01,10294.0,731.0,14879.0,Q792,25173.0
2020-09-02,10142.0,739.0,15119.0,Q792,25261.0
2020-09-03,10008.0,744.0,15347.0,Q792,25355.0
2020-09-04,9867.0,752.0,15587.0,Q792,25454.0
2020-09-05,9734.0,759.0,15815.0,Q792,25549.0
2020-09-06,9512.0,764.0,16137.0,Q792,25649.0
2020-09-07,9284.0,765.0,16462.0,Q792,25746.0
2020-09-08,9046.0,770.0,16786.0,Q792,25832.0
2020-09-09,8808.0,774.0,17106.0,Q792,25914.0
2020-09-10,8563.0,777.0,17433.0,Q792,25996.0
2020-09-11,8195.0,782.0,17874.0,Q792,26069.0
2020-09-12,7746.0,785.0,18397.0,Q792,26143.0
2020-09-13,7297.0,788.0,18924.0,Q792,26221.0
2020-09-14,6846.0,792.0,19450.0,Q792,26296.0
2020-09-15,6407.0,796.0,19960.0,Q792,26367.0
2020-09-16,6056.0,801.0,20392.0,Q792,26448.0
2020-09-17,5717.0,804.0,20825.0,Q792,26542.0
2020-09-18,5373.0,808.0,21247.0,Q792,26620.0
2020-09-19,5181.0,811.0,21561.0,Q792,26742.0
2020-09-20,5204.0,812.0,21782.0,Q792,26986.0
2020-09-21,5027.0,814.0,22113.0,Q792,27140.0
2020-03-13,,,,Q774,
2020-03-14,,,,Q774,
2020-03-15,,,,Q774,
2020-03-16,6.0,,,Q774,
2020-03-17,6.0,,,Q774,
2020-03-18,8.0,,,Q774,
2020-03-19,8.0,,,Q774,
2020-03-20,11.0,,,Q774,
2020-03-21,16.0,,,Q774,
2020-03-22,18.0,,,Q774,
2020-03-23,19.0,,,Q774,
2020-03-24,20.0,,,Q774,
2020-03-25,20.0,,4.0,Q774,24.0
2020-03-26,21.0,,4.0,Q774,25.0
2020-03-27,26.0,,5.0,Q774,31.0
2020-03-28,23.0,,10.0,Q774,33.0
2020-03-29,25.0,,10.0,Q774,35.0
2020-03-30,27.0,,10.0,Q774,37.0
2020-03-31,35.0,,10.0,Q774,45.0
2020-04-01,36.0,,10.0,Q774,46.0
2020-04-02,39.0,,10.0,Q774,49.0
2020-04-03,45.0,2.0,10.0,Q774,55.0
2020-04-04,57.0,3.0,10.0,Q774,67.0
2020-04-05,57.0,3.0,10.0,Q774,67.0
2020-04-06,54.0,3.0,17.0,Q774,71.0
2020-04-07,60.0,3.0,17.0,Q774,77.0
2020-04-08,75.0,3.0,17.0,Q774,92.0
2020-04-09,106.0,3.0,17.0,Q774,123.0
2020-04-10,117.0,3.0,17.0,Q774,134.0
2020-04-11,131.0,3.0,19.0,Q774,150.0
2020-04-12,130.0,5.0,19.0,Q774,149.0
2020-04-13,141.0,5.0,19.0,Q774,160.0
2020-04-14,154.0,5.0,19.0,Q774,173.0
2020-04-15,172.0,5.0,19.0,Q774,191.0
2020-04-16,186.0,7.0,21.0,Q774,207.0
2020-04-17,207.0,7.0,21.0,Q774,228.0
2020-04-18,229.0,7.0,21.0,Q774,250.0
2020-04-19,261.0,7.0,21.0,Q774,282.0
2020-04-20,263.0,7.0,24.0,Q774,287.0
2020-04-21,283.0,8.0,25.0,Q774,308.0
2020-04-22,307.0,10.0,25.0,Q774,332.0
2020-04-23,343.0,11.0,30.0,Q774,373.0
2020-04-24,389.0,11.0,30.0,Q774,419.0
2020-04-25,415.0,13.0,45.0,Q774,460.0
2020-04-26,436.0,15.0,49.0,Q774,485.0
2020-04-27,466.0,15.0,49.0,Q774,515.0
2020-04-28,479.0,16.0,62.0,Q774,541.0
2020-04-29,504.0,16.0,65.0,Q774,569.0
2020-04-30,517.0,16.0,66.0,Q774,583.0
2020-05-01,556.0,16.0,72.0,Q774,628.0
2020-05-02,599.0,17.0,72.0,Q774,671.0
2020-05-03,614.0,17.0,72.0,Q774,686.0
2020-05-04,632.0,19.0,79.0,Q774,711.0
2020-05-05,665.0,19.0,79.0,Q774,744.0
2020-05-06,691.0,21.0,86.0,Q774,777.0
2020-05-07,719.0,23.0,90.0,Q774,809.0
2020-05-08,775.0,24.0,101.0,Q774,876.0
2020-05-09,839.0,24.0,104.0,Q774,943.0
2020-05-10,916.0,26.0,110.0,Q774,1026.0
2020-05-11,977.0,26.0,111.0,Q774,1088.0
2020-05-12,1052.0,27.0,120.0,Q774,1172.0
2020-05-13,1192.0,29.0,121.0,Q774,1313.0
2020-05-14,1360.0,29.0,129.0,Q774,1489.0
2020-05-15,1478.0,30.0,135.0,Q774,1613.0
2020-05-16,1592.0,33.0,138.0,Q774,1730.0
2020-05-17,1739.0,35.0,138.0,Q774,1877.0
2020-05-18,1824.0,38.0,139.0,Q774,1963.0
2020-05-19,1935.0,43.0,155.0,Q774,2090.0
2020-05-20,2061.0,45.0,159.0,Q774,2220.0
2020-05-21,2242.0,48.0,222.0,Q774,2464.0
2020-05-22,2470.0,51.0,222.0,Q774,2692.0
2020-05-23,2755.0,55.0,244.0,Q774,2999.0
2020-05-24,3108.0,58.0,258.0,Q774,3366.0
2020-05-25,3427.0,59.0,274.0,Q774,3701.0
2020-05-26,3602.0,63.0,289.0,Q774,3891.0
2020-05-27,3584.0,68.0,493.0,Q774,4077.0
2020-05-28,3703.0,80.0,565.0,Q774,4268.0
2020-05-29,3869.0,90.0,648.0,Q774,4517.0
2020-05-30,3931.0,102.0,706.0,Q774,4637.0
2020-05-31,4244.0,108.0,735.0,Q774,4979.0
2020-06-01,4425.0,116.0,795.0,Q774,5220.0
2020-06-02,4639.0,123.0,824.0,Q774,5463.0
2020-06-03,4688.0,143.0,929.0,Q774,5617.0
2020-06-04,5017.0,158.0,979.0,Q774,5996.0
2020-06-05,5216.0,216.0,1053.0,Q774,6269.0
2020-06-06,5429.0,230.0,1133.0,Q774,6562.0
2020-06-07,5542.0,252.0,1261.0,Q774,6803.0
2020-06-08,5935.0,262.0,1323.0,Q774,7258.0
2020-06-09,6164.0,289.0,1413.0,Q774,7577.0
2020-06-10,6401.0,316.0,1504.0,Q774,7905.0
2020-06-11,6660.0,334.0,1567.0,Q774,8227.0
2020-06-12,6929.0,351.0,1702.0,Q774,8631.0
2020-06-13,7320.0,367.0,1804.0,Q774,9124.0
2020-06-14,7575.0,384.0,1886.0,Q774,9461.0
2020-06-15,7907.0,399.0,1966.0,Q774,9873.0
2020-06-16,8192.0,418.0,2096.0,Q774,10288.0
2020-06-17,8619.0,432.0,2200.0,Q774,10819.0
2020-06-18,9129.0,449.0,2290.0,Q774,11419.0
2020-06-19,9607.0,483.0,2419.0,Q774,12026.0
2020-06-20,9683.0,514.0,2558.0,Q774,12241.0
2020-06-21,9903.0,531.0,2711.0,Q774,12614.0
2020-06-22,10404.0,547.0,2818.0,Q774,13222.0
2020-06-23,11061.0,582.0,2897.0,Q774,13958.0
2020-06-24,11288.0,601.0,2930.0,Q774,14218.0
2020-06-25,12047.0,623.0,2949.0,Q774,14996.0
2020-06-26,12128.0,672.0,3028.0,Q774,15156.0
2020-06-27,12568.0,706.0,3123.0,Q774,15691.0
2020-06-28,13051.0,727.0,3152.0,Q774,16203.0
2020-06-29,13493.0,746.0,3170.0,Q774,16663.0
2020-06-30,14129.0,773.0,3194.0,Q774,17323.0
2020-07-01,14963.0,817.0,3231.0,Q774,18194.0
2020-07-02,15950.0,843.0,3279.0,Q774,19229.0
2020-07-03,17098.0,880.0,3315.0,Q774,20413.0
2020-07-04,18251.0,920.0,3330.0,Q774,21581.0
2020-07-05,18919.0,947.0,3382.0,Q774,22301.0
2020-07-06,19562.0,981.0,3429.0,Q774,22991.0
2020-07-07,20208.0,1004.0,3575.0,Q774,23783.0
2020-07-08,20640.0,1053.0,3718.0,Q774,24358.0
2020-07-09,21769.0,1092.0,3797.0,Q774,25566.0
2020-07-10,22456.0,1139.0,4024.0,Q774,26480.0
2020-07-11,23353.0,1172.0,4073.0,Q774,27426.0
2020-07-12,23922.0,1219.0,4214.0,Q774,28136.0
2020-07-13,24177.0,1244.0,4321.0,Q774,28498.0
2020-07-14,25117.0,1302.0,4453.0,Q774,29570.0
2020-07-15,26100.0,1350.0,4624.0,Q774,30724.0
2020-07-16,26728.0,1404.0,4807.0,Q774,31535.0
2020-07-17,27377.0,1443.0,4989.0,Q774,32366.0
2020-07-18,13228.0,1449.0,23725.0,Q774,36953.0
2020-07-19,12965.0,1485.0,24227.0,Q774,37192.0
2020-07-20,11998.0,1502.0,25539.0,Q774,37537.0
2020-07-21,12013.0,1531.0,26755.0,Q774,38768.0
2020-07-22,11806.0,1573.0,27756.0,Q774,39562.0
2020-07-23,11704.0,1632.0,28856.0,Q774,40560.0
2020-07-24,11464.0,1669.0,30150.0,Q774,41614.0
2020-07-25,11748.0,1699.0,31045.0,Q774,42793.0
2020-07-26,11706.0,1734.0,31613.0,Q774,43319.0
2020-07-27,11093.0,1761.0,32455.0,Q774,43548.0
2020-07-28,11175.0,1782.0,33494.0,Q774,44669.0
2020-07-29,11282.0,1835.0,33948.0,Q774,45230.0
2020-07-30,11330.0,1867.0,35629.0,Q774,46959.0
2020-07-31,11049.0,1924.0,36816.0,Q774,47865.0
2020-08-01,11147.0,1959.0,37873.0,Q774,49020.0
2020-08-02,10895.0,1995.0,38416.0,Q774,49311.0
2020-08-03,10183.0,2013.0,39346.0,Q774,49529.0
2020-08-04,10043.0,2037.0,40285.0,Q774,50328.0
2020-08-05,10238.0,2072.0,41199.0,Q774,51437.0
2020-08-06,10210.0,2119.0,42070.0,Q774,52280.0
2020-08-07,9967.0,2168.0,43135.0,Q774,53102.0
2020-08-08,9920.0,2197.0,44072.0,Q774,53992.0
2020-08-09,9796.0,2211.0,44598.0,Q774,54394.0
2020-08-10,9176.0,2222.0,45589.0,Q774,54765.0
2020-08-11,9291.0,2233.0,46442.0,Q774,55733.0
2020-08-12,9428.0,2267.0,47394.0,Q774,56822.0
2020-08-13,9683.0,2296.0,48305.0,Q774,57988.0
2020-08-14,9732.0,2341.0,49355.0,Q774,59087.0
2020-08-15,9775.0,2355.0,50183.0,Q774,59958.0
2020-08-16,9491.0,2379.0,50692.0,Q774,60183.0
2020-08-17,9025.0,2389.0,51530.0,Q774,60555.0
2020-08-18,9058.0,2419.0,52370.0,Q774,61428.0
2020-08-19,9052.0,2467.0,53362.0,Q774,62414.0
2020-08-20,9126.0,2506.0,54351.0,Q774,63477.0
2020-08-21,9095.0,2532.0,55314.0,Q774,64409.0
2020-08-22,8999.0,2580.0,56277.0,Q774,65276.0
2020-08-23,8816.0,2594.0,56778.0,Q774,65594.0
2020-08-24,8169.0,2611.0,57753.0,Q774,65922.0
2020-08-25,9130.0,2630.0,57891.0,Q774,67021.0
2020-08-26,9269.0,2662.0,58783.0,Q774,68052.0
2020-08-27,9530.0,2685.0,59641.0,Q774,69171.0
2020-08-28,9678.0,2709.0,60534.0,Q774,70212.0
2020-08-29,9788.0,2728.0,61163.0,Q774,70951.0
2020-08-30,9491.0,2740.0,61681.0,Q774,71172.0
2020-08-31,9246.0,2760.0,62068.0,Q774,71314.0
2020-09-01,9180.0,2778.0,62935.0,Q774,72115.0
2020-09-02,9166.0,2790.0,63688.0,Q774,72854.0
2020-09-03,9155.0,2804.0,64399.0,Q774,73554.0
2020-09-04,9186.0,2825.0,65029.0,Q774,74215.0
2020-09-05,9041.0,2845.0,65595.0,Q774,74636.0
2020-09-06,8700.0,2852.0,66131.0,Q774,74831.0
2020-09-07,8382.0,2862.0,66584.0,Q774,74966.0
2020-09-08,8369.0,2890.0,67462.0,Q774,75831.0
2020-09-09,8417.0,2897.0,68308.0,Q774,76725.0
2020-09-10,8461.0,2918.0,68927.0,Q774,77388.0
2020-09-11,8377.0,2929.0,69703.0,Q774,78080.0
2020-09-12,8306.0,2949.0,70403.0,Q774,78709.0
2020-09-13,8025.0,2957.0,70927.0,Q774,78952.0
2020-09-14,7848.0,2972.0,71352.0,Q774,79200.0
2020-09-15,7717.0,2984.0,71983.0,Q774,79700.0
2020-09-16,7353.0,3009.0,72562.0,Q774,79915.0
2020-09-17,7368.0,3036.0,73260.0,Q774,80628.0
2020-09-18,7520.0,3076.0,73748.0,Q774,81268.0
2020-09-19,7550.0,3105.0,74497.0,Q774,82047.0
2020-09-20,7466.0,3119.0,74859.0,Q774,82325.0
2020-09-21,7385.0,3124.0,75172.0,Q774,82557.0
2020-09-22,7617.0,3137.0,75869.0,Q774,83486.0
2020-09-23,7829.0,3154.0,76459.0,Q774,84288.0
2020-09-24,7638.0,3170.0,77125.0,Q774,84763.0
2020-09-25,7942.0,3186.0,77750.0,Q774,85692.0
2020-09-26,8205.0,3213.0,78284.0,Q774,86489.0
2020-09-27,8165.0,3229.0,78698.0,Q774,86863.0
2020-03-18,1.0,,,Q790,
2020-03-19,2.0,,,Q790,
2020-03-20,2.0,,,Q790,
2020-03-21,6.0,,,Q790,
2020-03-22,7.0,,,Q790,
2020-03-23,8.0,,,Q790,
2020-03-24,8.0,,,Q790,
2020-03-25,9.0,,,Q790,
2020-03-26,12.0,,,Q790,
2020-03-27,15.0,,,Q790,
2020-03-30,16.0,,,Q790,
2020-03-31,18.0,,,Q790,
2020-04-01,21.0,,,Q790,
2020-04-02,22.0,,,Q790,
2020-04-03,24.0,,,Q790,
2020-04-04,26.0,,,Q790,
2020-04-05,29.0,,,Q790,
2020-04-06,28.0,1.0,,Q790,
2020-04-07,29.0,1.0,,Q790,
2020-04-08,34.0,2.0,,Q790,
2020-04-09,37.0,2.0,,Q790,
2020-04-10,40.0,2.0,,Q790,
2020-04-11,40.0,2.0,,Q790,
2020-04-12,40.0,3.0,,Q790,
2020-04-13,41.0,3.0,,Q790,
2020-04-14,41.0,3.0,,Q790,
2020-04-15,42.0,3.0,,Q790,
2020-04-16,43.0,3.0,,Q790,
2020-04-17,49.0,3.0,,Q790,
2020-04-18,53.0,3.0,,Q790,
2020-04-19,54.0,3.0,,Q790,
2020-04-20,60.0,4.0,2.0,Q790,62.0
2020-04-21,66.0,4.0,2.0,Q790,68.0
2020-04-22,65.0,5.0,2.0,Q790,67.0
2020-04-23,61.0,5.0,6.0,Q790,67.0
2020-04-24,62.0,6.0,6.0,Q790,68.0
2020-04-25,63.0,6.0,7.0,Q790,70.0
2020-04-26,62.0,6.0,8.0,Q790,70.0
2020-04-27,64.0,6.0,8.0,Q790,72.0
2020-04-28,68.0,6.0,8.0,Q790,76.0
2020-04-29,72.0,8.0,8.0,Q790,80.0
2020-04-30,80.0,8.0,10.0,Q790,90.0
2020-05-01,81.0,8.0,10.0,Q790,91.0
2020-05-02,82.0,9.0,10.0,Q790,92.0
2020-05-03,83.0,11.0,10.0,Q790,93.0
2020-05-04,86.0,12.0,10.0,Q790,96.0
2020-05-05,89.0,12.0,15.0,Q790,104.0
2020-05-06,101.0,12.0,16.0,Q790,117.0
2020-05-07,117.0,12.0,17.0,Q790,134.0
2020-05-08,122.0,12.0,17.0,Q790,139.0
2020-05-09,150.0,15.0,17.0,Q790,167.0
2020-05-10,176.0,16.0,17.0,Q790,193.0
2020-05-11,184.0,18.0,17.0,Q790,201.0
2020-05-12,199.0,18.0,17.0,Q790,216.0
2020-05-13,235.0,20.0,18.0,Q790,253.0
2020-05-14,271.0,20.0,19.0,Q790,290.0
2020-05-15,319.0,20.0,19.0,Q790,338.0
2020-05-16,415.0,20.0,21.0,Q790,436.0
2020-05-17,491.0,21.0,21.0,Q790,512.0
2020-05-18,553.0,22.0,21.0,Q790,574.0
2020-05-19,620.0,22.0,21.0,Q790,641.0
2020-05-20,688.0,25.0,21.0,Q790,709.0
2020-05-21,765.0,25.0,22.0,Q790,787.0
2020-05-22,817.0,26.0,22.0,Q790,839.0
2020-05-23,909.0,27.0,22.0,Q790,931.0
2020-05-24,1010.0,31.0,22.0,Q790,1032.0
2020-05-25,1119.0,33.0,22.0,Q790,1141.0
2020-05-26,1264.0,34.0,22.0,Q790,1286.0
2020-05-27,1386.0,35.0,22.0,Q790,1408.0
2020-05-28,1527.0,35.0,22.0,Q790,1549.0
2020-05-29,1800.0,41.0,24.0,Q790,1824.0
2020-05-30,2056.0,44.0,24.0,Q790,2080.0
2020-05-31,2157.0,45.0,24.0,Q790,2181.0
2020-06-01,2435.0,48.0,24.0,Q790,2459.0
2020-06-02,2566.0,50.0,24.0,Q790,2590.0
2020-06-03,2666.0,50.0,24.0,Q790,2690.0
2020-06-04,2850.0,50.0,24.0,Q790,2874.0
2020-06-05,2998.0,50.0,24.0,Q790,3022.0
2020-06-06,3259.0,51.0,24.0,Q790,3283.0
2020-06-07,3460.0,54.0,24.0,Q790,3484.0
2020-06-08,3582.0,56.0,24.0,Q790,3606.0
2020-06-09,3714.0,58.0,24.0,Q790,3738.0
2020-06-10,3853.0,64.0,24.0,Q790,3877.0
2020-06-11,3853.0,64.0,24.0,Q790,3877.0
2020-06-12,4071.0,70.0,24.0,Q790,4095.0
2020-06-13,4212.0,73.0,24.0,Q790,4236.0
2020-06-14,4341.0,76.0,24.0,Q790,4365.0
2020-06-15,4443.0,80.0,24.0,Q790,4467.0
2020-06-16,4582.0,82.0,24.0,Q790,4606.0
2020-06-17,4808.0,84.0,24.0,Q790,4832.0
2020-06-18,4869.0,87.0,24.0,Q790,4893.0
2020-06-19,4965.0,88.0,24.0,Q790,4989.0
2020-06-20,5099.0,88.0,24.0,Q790,5123.0
2020-06-21,4785.0,88.0,338.0,Q790,5123.0
2020-06-22,4799.0,89.0,436.0,Q790,5235.0
2020-06-23,4825.0,92.0,512.0,Q790,5337.0
2020-06-24,4873.0,96.0,574.0,Q790,5447.0
2020-06-25,4983.0,98.0,641.0,Q790,5624.0
2020-06-26,4968.0,100.0,709.0,Q790,5677.0
2020-06-27,4956.0,104.0,787.0,Q790,5743.0
2020-06-28,4989.0,105.0,839.0,Q790,5828.0
2020-06-29,4939.0,105.0,931.0,Q790,5870.0
2020-06-30,4901.0,107.0,1032.0,Q790,5933.0
2020-07-01,4850.0,110.0,1141.0,Q790,5991.0
2020-07-02,4834.0,110.0,1286.0,Q790,6120.0
2020-07-03,4773.0,113.0,1408.0,Q790,6181.0
